date,motelId,LoSa,price
19-19-09-2015,0000009,US,1.58
00-16-09-2015,0000005,CA,1.59
02-15-09-2015,0000008,US,1.55
23-08-09-2015,0000003,US,1.47
12-23-03-2016,0000009,US,1.86
03-21-03-2016,0000003,US,0.31
23-15-03-2016,0000008,CA,0.99
21-21-12-2015,0000009,US,0.35
20-18-12-2015,0000001,US,0.00
09-14-12-2015,0000010,US,1.17
22-09-12-2015,0000007,MX,0.00
17-06-12-2015,0000010,US,2.05
03-04-12-2015,0000008,CA,0.00
19-02-12-2015,0000010,CA,1.99
10-30-11-2015,0000007,US,0.89
20-23-11-2015,0000005,MX,1.80
09-19-11-2015,0000006,US,1.01
22-31-08-2015,0000007,CA,1.88
02-31-08-2015,0000005,US,1.05
04-24-08-2015,0000006,CA,2.06
03-20-05-2016,0000008,MX,1.99
13-09-05-2016,0000007,CA,2.07
21-07-05-2016,0000001,MX,1.61
06-23-08-2015,0000008,US,1.25
05-22-08-2015,0000009,MX,1.76
18-12-08-2015,0000010,CA,0.00
07-09-08-2015,0000006,US,0.00
16-07-08-2015,0000010,MX,1.89
13-06-03-2016,0000008,MX,0.45
18-01-03-2016,0000001,US,1.16
23-28-02-2016,0000008,US,0.00
17-26-02-2016,0000002,CA,0.78
19-23-02-2016,0000003,US,0.00
20-05-02-2016,0000001,US,0.54
11-05-02-2016,0000001,MX,0.73
12-04-11-2015,0000008,CA,0.64
00-05-05-2016,0000009,CA,1.69
20-04-05-2016,0000004,CA,0.53
15-03-11-2015,0000001,US,1.96
21-02-05-2016,0000010,MX,0.50
20-24-04-2016,0000007,CA,0.92
22-31-01-2016,0000006,US,1.57
15-16-07-2016,0000005,MX,0.93
13-18-04-2016,0000003,CA,1.36
11-25-01-2016,0000009,CA,2.00
04-24-01-2016,0000010,CA,1.40
07-21-01-2016,0000007,US,0.55
17-07-07-2016,0000006,MX,0.70
13-13-04-2016,0000005,MX,1.05
19-07-04-2016,0000010,MX,2.09
12-13-01-2016,0000008,US,1.44
02-03-04-2016,0000006,US,2.07
10-25-06-2016,0000002,MX,1.45
03-25-06-2016,0000001,US,0.36
14-23-06-2016,0000010,CA,0.51
09-20-06-2016,0000004,CA,0.85
02-18-06-2016,0000007,US,0.32
18-16-06-2016,0000003,US,0.00
17-06-10-2015,0000002,MX,0.00
15-06-10-2015,0000001,US,0.70
06-01-01-2016,0000009,CA,1.96
20-02-10-2015,0000003,CA,1.79
10-11-06-2016,0000009,MX,1.09
06-08-06-2016,0000009,CA,2.06
06-01-06-2016,0000007,US,1.46
06-31-05-2016,0000008,MX,1.78
09-16-09-2015,0000002,CA,1.39
13-15-09-2015,0000001,MX,1.26
06-23-03-2016,0000002,US,0.52
21-18-03-2016,0000001,MX,2.03
07-17-03-2016,0000002,MX,0.87
19-16-12-2015,0000002,US,0.40
02-29-11-2015,0000004,MX,0.75
23-23-11-2015,0000008,MX,1.95
08-24-05-2016,0000009,CA,0.41
10-16-11-2015,0000010,CA,0.81
04-24-08-2015,0000006,US,0.00
08-22-05-2016,0000006,CA,0.90
03-20-05-2016,0000008,CA,0.70
07-14-05-2016,0000006,US,1.92
12-17-08-2015,0000003,MX,0.77
06-17-08-2015,0000001,CA,0.74
13-12-08-2015,0000007,CA,1.02
06-11-08-2015,0000007,US,1.49
01-07-08-2015,0000010,MX,1.71
15-07-03-2016,0000002,CA,1.81
18-06-03-2016,0000004,MX,1.62
07-05-03-2016,0000008,US,1.73
20-01-03-2016,0000004,US,0.00
02-26-02-2016,0000006,CA,2.01
04-25-02-2016,0000009,MX,0.56
21-23-02-2016,0000006,CA,0.52
07-20-02-2016,0000006,US,0.00
15-04-08-2016,0000005,US,0.42
16-05-05-2016,0000003,US,1.48
08-03-05-2016,0000004,MX,0.67
23-25-04-2016,0000010,US,0.90
17-25-07-2016,0000010,MX,0.00
09-21-07-2016,0000001,MX,1.97
02-19-04-2016,0000010,CA,0.80
13-17-04-2016,0000007,US,1.80
02-11-07-2016,0000003,CA,1.88
17-05-07-2016,0000004,CA,0.00
13-04-07-2016,0000004,MX,1.81
13-04-07-2016,0000007,US,0.00
23-22-10-2015,0000008,MX,1.07
06-19-01-2016,0000010,MX,1.90
06-21-10-2015,0000010,CA,0.66
13-30-06-2016,0000010,CA,1.16
10-16-04-2016,0000003,US,0.45
10-12-04-2016,0000003,US,2.04
23-11-04-2016,0000005,MX,1.51
05-11-04-2016,0000005,MX,0.47
13-16-10-2015,0000009,CA,0.42
17-12-01-2016,0000009,CA,0.61
20-06-04-2016,0000001,CA,1.35
16-08-01-2016,0000004,MX,1.88
23-28-03-2016,0000001,CA,0.52
23-28-03-2016,0000002,CA,1.39
14-06-01-2016,0000002,US,0.44
14-08-10-2015,0000003,CA,1.02
22-07-10-2015,0000002,US,0.75
22-30-09-2015,0000010,CA,0.97
14-11-06-2016,0000010,MX,0.74
09-09-06-2016,0000006,US,0.48
21-03-06-2016,0000005,US,0.50
02-30-05-2016,0000010,US,1.50
15-17-09-2015,0000003,US,1.92
05-17-09-2015,0000001,US,0.61
13-12-09-2015,0000005,CA,0.00
16-09-09-2015,0000008,US,1.96
09-24-03-2016,0000005,CA,1.47
06-20-03-2016,0000008,CA,0.00
13-17-03-2016,0000008,CA,0.00
17-15-03-2016,0000005,US,0.98
04-22-12-2015,0000004,US,1.92
23-14-12-2015,0000004,MX,0.56
10-03-12-2015,0000007,CA,1.45
13-28-11-2015,0000009,US,0.94
05-28-11-2015,0000007,US,0.00
09-19-11-2015,0000006,MX,1.38
20-27-08-2015,0000006,MX,1.75
09-26-08-2015,0000004,MX,2.05
07-26-08-2015,0000009,US,0.86
16-21-05-2016,0000007,US,1.80
02-10-05-2016,0000007,MX,0.31
00-22-08-2015,0000003,CA,1.33
18-10-03-2016,0000009,CA,0.45
14-08-03-2016,0000001,CA,1.35
08-03-03-2016,0000004,US,0.44
01-29-02-2016,0000003,CA,0.00
10-07-11-2015,0000002,MX,1.42
09-17-02-2016,0000009,US,0.85
18-09-02-2016,0000006,MX,0.00
22-05-11-2015,0000009,CA,1.17
04-05-02-2016,0000006,MX,0.77
14-04-05-2016,0000009,MX,0.41
21-03-11-2015,0000007,MX,2.10
13-03-05-2016,0000005,CA,0.65
00-25-04-2016,0000007,MX,0.00
21-23-07-2016,0000006,CA,1.95
02-31-01-2016,0000009,US,0.79
00-31-01-2016,0000002,MX,1.04
01-28-01-2016,0000007,CA,1.56
00-26-01-2016,0000008,MX,1.00
04-10-07-2016,0000008,MX,1.12
11-26-10-2015,0000005,CA,0.91
21-04-07-2016,0000007,MX,1.86
10-23-10-2015,0000004,CA,1.78
08-17-04-2016,0000002,US,1.15
20-01-07-2016,0000004,US,1.80
19-17-01-2016,0000001,MX,0.69
21-14-04-2016,0000008,MX,1.40
19-12-04-2016,0000004,MX,0.71
10-12-04-2016,0000003,CA,1.70
19-15-01-2016,0000001,US,0.00
15-07-04-2016,0000002,CA,0.61
19-15-10-2015,0000004,CA,0.79
14-15-10-2015,0000002,MX,0.45
20-11-10-2015,0000007,MX,1.77
07-01-04-2016,0000010,MX,0.32
04-29-03-2016,0000009,CA,1.64
20-26-03-2016,0000007,CA,2.02
00-25-03-2016,0000003,MX,1.78
19-26-06-2016,0000004,US,1.46
00-06-01-2016,0000010,MX,1.97
11-15-06-2016,0000007,CA,0.00
08-30-12-2015,0000002,US,1.93
23-27-09-2015,0000004,CA,1.10
13-24-09-2015,0000002,US,1.91
20-02-06-2016,0000007,CA,1.30
12-25-05-2016,0000001,MX,1.70
12-25-05-2016,0000003,US,1.43
12-23-09-2015,0000004,US,0.88
20-10-09-2015,0000005,US,0.00
13-17-03-2016,0000008,US,2.01
22-14-03-2016,0000002,MX,1.19
00-13-03-2016,0000007,MX,0.76
01-12-03-2016,0000003,US,0.64
23-14-12-2015,0000004,CA,0.77
21-05-12-2015,0000005,CA,2.02
02-01-12-2015,0000010,MX,0.00
16-18-11-2015,0000004,US,0.82
19-16-11-2015,0000007,CA,1.99
14-21-05-2016,0000001,CA,1.45
06-19-05-2016,0000002,CA,2.07
08-11-05-2016,0000007,CA,1.56
02-07-05-2016,0000008,US,1.15
10-09-08-2015,0000005,MX,1.45
04-11-03-2016,0000008,CA,0.31
04-02-03-2016,0000009,MX,1.07
04-23-02-2016,0000010,MX,1.74
04-07-02-2016,0000002,CA,1.96
23-04-02-2016,0000010,CA,0.00
10-04-08-2016,0000003,MX,1.49
05-03-02-2016,0000005,CA,0.56
14-28-07-2016,0000002,CA,1.02
09-22-04-2016,0000001,US,1.18
23-23-07-2016,0000005,US,1.80
11-29-01-2016,0000001,CA,1.86
23-13-07-2016,0000001,US,0.52
03-19-04-2016,0000008,CA,1.51
16-11-07-2016,0000002,MX,1.11
02-11-07-2016,0000003,US,0.52
19-10-07-2016,0000002,US,0.93
06-07-07-2016,0000004,CA,1.29
23-22-10-2015,0000008,US,1.55
17-01-07-2016,0000005,CA,0.00
14-17-01-2016,0000008,CA,0.32
12-18-10-2015,0000008,MX,0.35
10-16-01-2016,0000004,US,1.64
22-14-01-2016,0000008,MX,1.86
19-14-01-2016,0000008,CA,1.96
03-10-10-2015,0000010,US,1.71
07-28-06-2016,0000006,CA,0.41
16-06-01-2016,0000010,MX,1.76
10-20-06-2016,0000001,MX,1.33
23-03-01-2016,0000008,US,1.99
18-15-06-2016,0000006,CA,0.49
02-07-10-2015,0000002,US,0.86
15-12-06-2016,0000009,US,0.67
05-28-12-2015,0000003,US,1.45
17-23-12-2015,0000006,US,0.78
10-30-09-2015,0000009,US,0.63
09-26-09-2015,0000010,MX,0.00
12-02-06-2016,0000001,CA,0.59
17-24-05-2016,0000001,US,0.31
16-24-05-2016,0000001,MX,1.74
10-21-09-2015,0000002,US,1.69
12-13-09-2015,0000010,CA,2.09
10-05-09-2015,0000007,US,0.75
14-03-09-2015,0000006,CA,1.09
18-02-09-2015,0000009,US,2.03
16-21-03-2016,0000001,MX,0.00
15-17-03-2016,0000006,CA,0.64
10-18-12-2015,0000009,US,0.38
12-11-12-2015,0000010,CA,0.00
15-07-12-2015,0000004,CA,0.78
11-05-12-2015,0000001,MX,1.71
19-04-12-2015,0000008,CA,0.41
16-04-12-2015,0000007,MX,0.70
07-04-12-2015,0000007,US,0.38
08-26-11-2015,0000008,MX,1.01
01-20-11-2015,0000007,MX,0.00
15-01-09-2015,0000001,US,1.79
02-19-11-2015,0000003,MX,2.05
21-29-08-2015,0000009,US,1.05
03-13-11-2015,0000005,CA,1.18
04-29-08-2015,0000005,CA,0.84
12-12-05-2016,0000009,MX,0.00
17-11-05-2016,0000002,MX,2.08
03-09-05-2016,0000007,CA,1.61
12-06-05-2016,0000006,US,0.00
16-22-08-2015,0000005,US,1.10
14-22-08-2015,0000008,US,0.00
19-18-08-2015,0000004,US,1.07
10-18-08-2015,0000004,CA,1.85
08-14-08-2015,0000009,US,0.38
07-09-03-2016,0000008,CA,0.62
00-09-03-2016,0000004,CA,1.28
02-08-03-2016,0000005,US,0.41
22-26-02-2016,0000004,MX,1.68
17-06-11-2015,0000003,US,0.00
19-25-02-2016,0000008,CA,1.49
04-25-02-2016,0000009,US,1.57
06-24-02-2016,0000002,US,0.43
06-22-02-2016,0000009,MX,1.63
15-19-02-2016,0000007,US,1.40
15-10-02-2016,0000007,CA,0.97
18-03-08-2016,0000001,US,1.16
03-03-08-2016,0000001,MX,0.67
21-02-08-2016,0000004,MX,0.60
23-29-07-2016,0000007,US,1.69
17-20-07-2016,0000001,CA,0.00
23-13-07-2016,0000001,MX,1.63
11-25-01-2016,0000009,US,0.50
03-12-07-2016,0000004,US,0.92
20-09-07-2016,0000002,MX,1.18
01-09-07-2016,0000003,CA,1.61
16-05-07-2016,0000002,CA,1.16
01-04-07-2016,0000005,CA,1.30
08-21-10-2015,0000004,US,1.25
18-20-10-2015,0000010,CA,1.41
18-13-04-2016,0000010,US,1.65
19-17-10-2015,0000004,US,1.10
18-14-10-2015,0000006,MX,1.33
12-12-10-2015,0000002,CA,0.63
22-26-03-2016,0000010,CA,1.65
03-23-06-2016,0000004,MX,0.00
07-06-10-2015,0000002,MX,0.00
00-07-06-2016,0000003,MX,1.39
17-02-06-2016,0000007,MX,1.45
08-25-05-2016,0000003,CA,0.87
11-24-09-2015,0000001,US,1.25
13-12-09-2015,0000005,MX,1.56
20-06-09-2015,0000005,US,0.50
08-23-03-2016,0000001,US,1.11
07-05-12-2015,0000002,CA,1.21
21-31-08-2015,0000006,MX,1.01
17-31-08-2015,0000010,US,1.56
01-31-08-2015,0000001,US,1.53
15-14-11-2015,0000009,CA,0.66
04-26-08-2015,0000010,CA,1.84
16-25-08-2015,0000003,MX,1.78
06-24-08-2015,0000005,US,0.71
16-15-05-2016,0000005,US,1.06
19-13-05-2016,0000006,MX,1.25
13-12-05-2016,0000001,CA,1.85
01-08-05-2016,0000007,CA,1.94
18-20-08-2015,0000002,CA,0.69
08-10-08-2015,0000001,MX,0.00
23-09-08-2015,0000003,US,1.30
01-08-08-2015,0000010,CA,1.48
01-08-03-2016,0000008,MX,1.23
10-01-03-2016,0000010,MX,1.25
20-07-11-2015,0000001,CA,1.68
07-07-11-2015,0000010,CA,1.10
05-26-02-2016,0000006,CA,0.51
11-24-02-2016,0000002,MX,0.00
02-21-02-2016,0000009,CA,0.68
11-20-02-2016,0000009,MX,1.30
21-04-08-2016,0000004,CA,0.00
08-06-05-2016,0000008,MX,1.35
12-04-11-2015,0000008,US,1.02
07-05-05-2016,0000010,CA,0.76
09-28-07-2016,0000001,US,0.48
13-22-04-2016,0000002,US,1.36
22-22-07-2016,0000005,CA,0.92
17-19-07-2016,0000007,US,0.00
15-18-07-2016,0000003,MX,1.64
03-14-07-2016,0000008,US,0.86
03-14-07-2016,0000008,MX,1.64
07-30-10-2015,0000001,MX,1.89
17-20-01-2016,0000002,CA,1.40
02-28-10-2015,0000008,MX,1.92
11-26-10-2015,0000005,MX,1.73
09-26-10-2015,0000006,CA,1.21
21-21-10-2015,0000003,US,0.94
03-29-06-2016,0000002,US,2.06
00-14-04-2016,0000004,US,1.34
23-12-01-2016,0000008,MX,0.36
23-29-03-2016,0000001,US,1.35
23-25-03-2016,0000004,CA,1.10
01-06-01-2016,0000009,MX,1.96
06-31-12-2015,0000004,MX,0.00
06-29-09-2015,0000002,CA,1.26
13-04-06-2016,0000010,CA,0.61
06-25-05-2016,0000001,MX,1.80
16-24-05-2016,0000005,US,1.88
14-18-09-2015,0000001,MX,2.05
10-17-09-2015,0000010,MX,1.23
23-11-09-2015,0000008,US,0.82
18-21-03-2016,0000005,MX,0.70
06-23-12-2015,0000006,US,0.80
22-14-03-2016,0000004,CA,0.37
01-16-12-2015,0000009,US,1.50
17-09-12-2015,0000009,MX,0.99
04-01-09-2015,0000008,US,1.19
04-29-08-2015,0000005,US,0.00
21-28-08-2015,0000008,MX,0.00
19-20-05-2016,0000008,CA,0.39
19-20-05-2016,0000010,MX,1.55
16-08-05-2016,0000008,CA,1.75
14-22-08-2015,0000002,US,0.66
03-21-08-2015,0000002,MX,1.61
14-19-08-2015,0000008,US,1.37
00-09-08-2015,0000008,MX,1.78
06-08-08-2015,0000010,CA,1.58
06-07-03-2016,0000008,MX,1.61
22-06-03-2016,0000001,MX,0.40
10-05-03-2016,0000010,US,1.34
19-10-11-2015,0000003,CA,1.98
20-07-11-2015,0000004,US,1.67
20-19-02-2016,0000006,US,0.52
13-18-02-2016,0000001,MX,1.92
00-06-02-2016,0000009,US,1.94
01-01-08-2016,0000003,US,1.26
16-31-07-2016,0000008,CA,0.35
13-28-04-2016,0000001,CA,0.64
07-27-04-2016,0000007,MX,1.98
20-26-04-2016,0000008,CA,0.00
19-24-07-2016,0000005,MX,0.00
10-17-07-2016,0000005,MX,0.91
03-30-01-2016,0000005,MX,0.88
03-15-07-2016,0000008,US,0.87
04-14-07-2016,0000008,US,1.35
05-27-01-2016,0000001,US,1.75
08-26-01-2016,0000004,US,0.79
19-25-01-2016,0000009,US,1.92
07-24-01-2016,0000008,MX,0.00
13-10-07-2016,0000007,MX,0.74
02-28-10-2015,0000008,US,1.33
05-08-07-2016,0000007,CA,1.91
14-05-07-2016,0000002,US,1.47
10-19-01-2016,0000006,CA,1.49
20-30-06-2016,0000009,US,2.10
01-20-10-2015,0000010,CA,1.04
18-12-01-2016,0000003,MX,0.00
19-14-10-2015,0000005,MX,1.96
14-10-01-2016,0000002,MX,1.46
19-05-04-2016,0000010,CA,0.00
02-03-04-2016,0000006,MX,1.02
19-11-10-2015,0000010,US,1.93
13-11-10-2015,0000004,US,0.51
13-10-10-2015,0000005,MX,0.00
12-26-03-2016,0000008,MX,1.86
07-26-03-2016,0000007,MX,0.32
04-26-03-2016,0000005,US,1.07
08-26-06-2016,0000002,US,1.92
20-21-06-2016,0000010,MX,0.00
15-21-06-2016,0000007,MX,1.69
11-18-06-2016,0000002,MX,0.00
07-04-01-2016,0000003,MX,1.21
03-05-10-2015,0000010,US,0.00
02-03-10-2015,0000002,CA,1.99
01-28-12-2015,0000002,MX,0.83
15-23-12-2015,0000009,CA,0.36
11-10-06-2016,0000005,US,0.60
02-30-05-2016,0000003,MX,1.54
15-29-05-2016,0000007,US,0.00
03-09-09-2015,0000004,US,1.04
10-23-12-2015,0000001,MX,1.21
23-22-12-2015,0000009,MX,0.67
03-21-03-2016,0000003,CA,0.47
09-15-03-2016,0000006,US,1.81
13-12-03-2016,0000004,CA,1.84
13-08-12-2015,0000005,MX,0.40
12-01-12-2015,0000009,CA,1.22
10-29-11-2015,0000006,CA,0.57
07-29-11-2015,0000005,CA,1.65
05-02-09-2015,0000002,CA,1.13
08-01-09-2015,0000009,MX,0.80
17-17-11-2015,0000001,US,1.32
01-13-11-2015,0000002,CA,1.00
06-29-08-2015,0000004,MX,1.29
03-23-08-2015,0000008,MX,0.00
02-23-08-2015,0000005,CA,0.97
00-09-08-2015,0000004,US,1.98
09-07-08-2015,0000004,CA,1.52
14-10-03-2016,0000005,MX,2.05
00-09-03-2016,0000004,US,1.01
04-06-03-2016,0000008,US,0.54
08-04-03-2016,0000009,CA,1.98
22-10-11-2015,0000003,CA,1.66
02-02-03-2016,0000007,CA,1.39
21-28-02-2016,0000006,CA,0.66
06-08-11-2015,0000009,CA,0.42
13-26-02-2016,0000002,MX,0.00
10-16-02-2016,0000007,CA,1.00
17-05-02-2016,0000005,CA,0.53
11-05-08-2016,0000002,MX,1.59
07-05-08-2016,0000008,US,1.85
21-04-02-2016,0000008,US,0.49
23-05-05-2016,0000001,US,1.59
09-05-11-2015,0000002,MX,1.89
18-02-02-2016,0000001,CA,2.05
01-02-08-2016,0000007,US,0.00
01-02-08-2016,0000007,MX,1.64
03-27-04-2016,0000004,US,0.00
13-26-07-2016,0000010,MX,1.41
04-25-07-2016,0000003,US,1.44
16-23-07-2016,0000007,CA,0.00
21-21-07-2016,0000001,US,1.21
09-19-07-2016,0000004,US,1.01
05-01-02-2016,0000008,CA,0.76
19-14-07-2016,0000009,CA,0.50
18-13-07-2016,0000003,MX,1.01
01-18-04-2016,0000005,CA,1.94
14-07-07-2016,0000008,US,0.94
01-26-10-2015,0000007,MX,1.08
05-24-10-2015,0000009,MX,0.73
05-05-07-2016,0000008,CA,1.41
12-18-01-2016,0000005,MX,0.41
08-18-01-2016,0000003,US,1.23
16-20-10-2015,0000005,MX,0.59
22-28-06-2016,0000003,CA,1.07
19-11-04-2016,0000005,CA,1.79
07-16-10-2015,0000002,US,0.45
17-15-10-2015,0000005,CA,2.03
21-12-10-2015,0000005,MX,1.93
08-04-04-2016,0000002,US,0.93
04-11-10-2015,0000005,MX,0.45
03-21-06-2016,0000007,US,2.02
15-06-01-2016,0000004,US,1.64
02-13-06-2016,0000002,MX,1.34
02-06-06-2016,0000008,US,1.69
01-06-06-2016,0000010,US,0.93
05-11-09-2015,0000008,MX,1.58
10-14-03-2016,0000010,CA,1.65
02-13-03-2016,0000009,CA,0.00
20-16-12-2015,0000007,MX,1.19
14-11-12-2015,0000010,US,2.03
03-08-12-2015,0000005,CA,0.51
11-03-12-2015,0000008,CA,0.48
18-01-12-2015,0000005,CA,1.05
07-29-11-2015,0000008,US,1.69
12-01-09-2015,0000008,MX,0.00
08-18-11-2015,0000004,MX,1.51
03-31-08-2015,0000003,US,0.32
09-25-08-2015,0000005,US,1.94
04-18-05-2016,0000010,CA,0.43
06-11-05-2016,0000006,MX,1.57
08-18-08-2015,0000007,MX,0.72
09-13-08-2015,0000007,CA,0.38
14-03-03-2016,0000002,MX,1.43
10-12-11-2015,0000009,US,2.08
15-24-02-2016,0000008,MX,0.50
06-24-02-2016,0000001,MX,0.63
02-20-02-2016,0000006,MX,1.07
15-14-02-2016,0000005,MX,0.00
08-12-02-2016,0000002,US,1.30
15-04-11-2015,0000007,US,0.33
00-04-02-2016,0000005,CA,0.00
05-03-02-2016,0000005,MX,0.00
21-29-04-2016,0000006,CA,1.73
18-27-04-2016,0000008,CA,0.60
23-28-07-2016,0000009,US,2.03
16-13-07-2016,0000004,CA,0.39
06-27-01-2016,0000009,CA,0.77
11-22-01-2016,0000003,CA,0.00
03-31-10-2015,0000001,MX,0.35
15-26-10-2015,0000001,US,1.42
04-08-07-2016,0000004,CA,1.16
09-07-07-2016,0000001,US,0.42
21-15-04-2016,0000004,MX,1.13
14-14-04-2016,0000010,MX,0.00
15-09-04-2016,0000004,US,1.30
01-08-04-2016,0000010,US,1.12
12-13-10-2015,0000004,CA,1.17
01-06-04-2016,0000005,US,0.65
09-10-01-2016,0000006,US,0.72
21-11-10-2015,0000004,CA,0.35
12-01-04-2016,0000010,US,0.00
07-30-03-2016,0000003,CA,1.76
01-30-03-2016,0000001,US,1.50
19-29-03-2016,0000009,MX,0.97
18-13-06-2016,0000007,CA,1.36
19-03-10-2015,0000007,MX,0.00
12-03-10-2015,0000002,MX,2.03
18-02-10-2015,0000004,MX,0.58
23-27-09-2015,0000009,CA,1.59
09-12-06-2016,0000003,MX,0.48
20-07-06-2016,0000005,CA,0.71
11-23-09-2015,0000007,MX,2.08
10-22-09-2015,0000001,CA,1.10
00-22-09-2015,0000006,CA,1.62
07-15-09-2015,0000010,CA,2.06
11-14-09-2015,0000004,US,1.59
00-13-09-2015,0000006,MX,1.79
07-11-09-2015,0000006,MX,0.43
06-04-09-2015,0000002,CA,0.93
13-23-03-2016,0000002,CA,1.13
15-22-03-2016,0000007,MX,1.66
22-22-12-2015,0000007,US,0.51
05-14-12-2015,0000001,MX,0.37
11-11-12-2015,0000006,US,1.83
06-06-12-2015,0000009,MX,0.44
04-06-12-2015,0000004,US,0.32
13-30-11-2015,0000007,MX,2.10
09-30-11-2015,0000003,US,1.45
12-28-11-2015,0000006,US,0.37
13-24-11-2015,0000005,US,1.35
03-31-08-2015,0000003,CA,1.97
08-17-11-2015,0000002,MX,0.00
05-15-08-2015,0000007,CA,0.67
02-08-08-2015,0000006,CA,0.89
21-09-11-2015,0000010,US,1.98
05-09-11-2015,0000007,CA,1.92
20-27-02-2016,0000004,CA,0.67
09-19-02-2016,0000006,US,0.46
18-15-02-2016,0000010,MX,1.42
15-10-02-2016,0000008,MX,1.36
22-08-02-2016,0000008,US,0.51
20-06-02-2016,0000007,CA,1.47
20-04-05-2016,0000001,MX,0.00
01-02-05-2016,0000008,MX,0.73
23-29-04-2016,0000007,US,1.49
05-26-07-2016,0000008,MX,0.50
01-26-07-2016,0000003,CA,1.80
19-21-04-2016,0000004,US,1.98
14-23-07-2016,0000004,US,1.78
15-18-07-2016,0000003,CA,1.25
06-01-02-2016,0000010,CA,0.00
08-31-01-2016,0000005,MX,2.10
01-31-01-2016,0000004,CA,1.18
13-17-07-2016,0000002,US,0.73
12-17-07-2016,0000004,US,1.73
20-13-07-2016,0000005,MX,0.57
05-27-01-2016,0000001,CA,1.74
08-18-04-2016,0000008,CA,0.68
02-12-07-2016,0000003,US,1.98
11-08-07-2016,0000006,US,2.00
07-08-07-2016,0000008,MX,2.02
14-19-01-2016,0000004,CA,1.87
05-03-07-2016,0000002,MX,1.15
10-16-04-2016,0000003,CA,0.86
09-13-04-2016,0000001,MX,1.02
05-14-01-2016,0000007,US,0.89
04-14-01-2016,0000008,US,0.32
11-02-04-2016,0000010,US,0.45
15-28-03-2016,0000008,CA,2.05
02-28-03-2016,0000009,CA,1.86
03-21-06-2016,0000007,CA,1.34
18-06-01-2016,0000004,MX,0.51
02-15-06-2016,0000008,US,0.56
01-04-10-2015,0000004,CA,0.66
07-03-10-2015,0000008,CA,1.73
08-29-12-2015,0000009,MX,0.63
02-02-10-2015,0000005,MX,0.70
07-11-06-2016,0000007,US,1.55
11-10-06-2016,0000007,US,0.71
21-03-06-2016,0000006,MX,1.09
09-19-09-2015,0000010,MX,1.36
22-15-09-2015,0000006,US,0.64
12-09-09-2015,0000010,MX,1.05
15-03-09-2015,0000004,CA,0.81
15-17-03-2016,0000001,MX,0.00
16-14-03-2016,0000010,US,1.08
18-19-12-2015,0000001,US,1.71
02-19-12-2015,0000006,MX,0.95
23-15-12-2015,0000009,MX,1.37
01-14-12-2015,0000001,US,0.77
15-09-12-2015,0000004,MX,0.97
10-09-12-2015,0000006,MX,0.39
16-05-12-2015,0000009,US,1.32
17-25-11-2015,0000004,MX,1.23
19-24-11-2015,0000008,CA,0.00
02-24-05-2016,0000003,US,1.59
01-20-11-2015,0000007,US,0.41
12-28-08-2015,0000005,US,0.53
02-27-08-2015,0000002,US,0.96
11-18-05-2016,0000001,CA,0.88
17-13-05-2016,0000006,CA,0.54
03-12-08-2015,0000003,US,0.39
13-05-03-2016,0000001,CA,0.31
18-03-03-2016,0000001,MX,0.85
02-12-11-2015,0000002,CA,1.69
15-07-11-2015,0000004,US,0.41
07-05-08-2016,0000003,US,0.43
20-04-08-2016,0000005,US,1.69
18-03-08-2016,0000001,CA,0.00
03-04-02-2016,0000004,CA,0.46
03-03-02-2016,0000005,US,1.27
06-03-11-2015,0000008,US,0.00
15-02-05-2016,0000005,MX,1.83
04-28-04-2016,0000003,CA,1.34
04-26-04-2016,0000009,MX,0.59
05-23-04-2016,0000006,CA,0.78
03-23-04-2016,0000006,MX,1.67
01-25-07-2016,0000001,MX,0.00
04-21-07-2016,0000005,CA,1.71
23-31-10-2015,0000003,MX,0.35
18-15-07-2016,0000008,US,0.68
22-14-07-2016,0000005,US,2.03
05-18-04-2016,0000003,MX,1.48
08-10-07-2016,0000005,US,0.96
04-05-07-2016,0000005,CA,0.96
13-22-10-2015,0000006,CA,0.89
06-20-01-2016,0000002,MX,1.72
01-21-10-2015,0000003,CA,0.76
16-28-06-2016,0000010,CA,1.88
17-13-04-2016,0000010,CA,1.49
03-17-01-2016,0000006,US,0.00
06-18-10-2015,0000001,US,1.09
07-15-01-2016,0000004,US,1.68
16-14-10-2015,0000001,MX,1.19
08-02-04-2016,0000006,US,1.41
19-01-04-2016,0000005,US,0.00
20-29-03-2016,0000009,US,1.68
17-27-06-2016,0000002,CA,0.60
07-27-06-2016,0000004,CA,0.92
21-22-06-2016,0000004,US,1.29
18-16-06-2016,0000007,CA,0.48
09-06-10-2015,0000007,MX,2.00
04-29-09-2015,0000003,MX,1.42
05-28-09-2015,0000003,US,1.69
12-09-06-2016,0000006,MX,0.67
11-06-06-2016,0000009,CA,0.71
00-30-05-2016,0000001,US,1.14
15-28-05-2016,0000008,US,1.36
18-23-09-2015,0000007,MX,1.90
15-22-09-2015,0000004,US,1.27
23-19-09-2015,0000003,MX,1.62
22-10-09-2015,0000003,MX,0.00
08-10-09-2015,0000002,CA,1.07
20-17-12-2015,0000001,CA,0.85
16-09-12-2015,0000004,CA,0.71
12-28-11-2015,0000006,MX,0.00
11-26-11-2015,0000009,CA,1.65
07-30-08-2015,0000001,US,0.84
20-28-08-2015,0000010,US,0.45
